Number ,Company name,Primary UK SIC (2007) code,"Turnover
th GBP 2012","Turnover
th GBP 2013","Turnover
th GBP 2014","Turnover
th GBP 2015","Turnover
th GBP 2016","Turnover
th GBP 2017","Turnover
th GBP 2018","Turnover
th GBP 2019","Turnover
th GBP 2020","Turnover
th GBP 2021"
8772,GCM INVESTMENTS UK LLP,66190,"1,137","1,748","4,745","4,730","5,645","6,617","8,137","9,266","11,156","11,734"
8773,BOURN HALL LIMITED,86220,"9,219","9,557","10,601","10,666","10,261","9,112","12,061","10,907","8,783","11,734"
8774,MARCH FOODS LIMITED,10612,"11,923","10,831","13,354","12,423","10,286","10,553","10,158","10,035","10,164","11,732"
8775,APT-SKIDATA LIMITED,28990,"14,927","16,514","15,830","18,245","18,479","16,126","16,310","14,695","12,816","11,732"
8776,MRS. J. C. ALTHAM & SONS (MORECAMBE) LIMITED,10110,"11,587","12,287","13,353","13,986","13,508","14,500","16,902","17,429","16,777","4,738"
8777,ALTHAMS CATERING BUTCHERS LIMITED,10130,"11,587","12,287","13,353","13,986","13,508","14,500","16,902","17,429","16,777","4,738"
8778,FORKWAY GROUP LIMITED,46140,"8,774","10,382","9,127","9,144","10,407","10,857","12,127","11,988","11,179","10,752"
8779,GUTTRIDGE LIMITED,28220,"12,007","13,705","11,697","11,261","9,803","11,648","10,042","11,527","8,559","11,729"
8780,CYCLIFE UK LTD,38220,"21,045","26,830","17,582","10,060","4,809","3,611","10,464","9,020","8,872","11,727"
8781,MOSDORFER CCL SYSTEMS LIMITED,25110,"17,686","22,108","14,285","11,615","12,177","13,673","15,974","7,380","8,385","8,068"
8782,SWIFT TECHNICAL (EUROPE) LIMITED,78109,"81,412","84,140","75,563","70,942","51,229","38,238","34,555","38,135","18,092","11,725"
8783,PICOW ENGINEERING LIMITED,43210,"6,371","8,320","8,308","8,988","8,725","10,653","13,657","11,384","9,544","11,724"
8784,PICOW ENGINEERING GROUP LTD.,43210,"6,497","8,475","8,285","8,988","8,725","10,653","13,657","11,384","9,544","11,724"
8785,BIOVENTIX PLC,46460,"2,384","2,706","3,535","4,333","5,517","7,246","8,752","9,290","10,314","10,931"
8786,EN ROUTE INTERNATIONAL LIMITED,56290,"14,400","14,609","24,413",n.a.,"45,655","41,554","31,388","37,525","40,365","3,705"
8787,CORSAIR TOILETRIES LIMITED,32990,"12,248","13,019","12,672","16,409","16,533","15,102","10,736","11,965","12,953","11,718"
8788,DOMETIC UK BLIND SYSTEMS LTD,32990,"7,800","7,683","8,634","9,250","11,425","8,618","16,290","15,856","10,529","11,718"
8789,MURPHYS SUPER VALU HOLDINGS LIMITED,70100,"19,260","18,715",n.a.,"17,384","16,874","19,566","20,538","21,083","20,315","24,072"
8790,ASCOT DOORS LTD,25120,"15,507","16,191","16,397","9,155","8,351","9,869","9,492","10,829","10,242","10,613"
8791,MURATA POWER SOLUTIONS (CELAB) LIMITED,26110,"7,565","5,895","5,831","6,219","7,645","8,428","10,312","10,336","8,664","9,352"
8792,PILLARHOUSE INTERNATIONAL LIMITED,24330,"7,236","7,890","7,008","7,887","8,213","10,184","10,376","9,683","8,416","11,712"
8793,BAE SYSTEMS APPLIED INTELLIGENCE (INTERNATIONAL) LIMITED,62020,"3,226","9,638","13,535","21,150","10,809","23,321","12,183","17,076","19,263","11,709"
8794,THE WOODLAND ACADEMY TRUST,85200,"17,482","5,355","12,322","7,384","7,331","10,917","11,437","10,675","10,682","11,053"
8795,TREETOP FORESTRY LIMITED,2200,"8,628","9,185","9,259","9,540","10,332","10,963","12,593","13,239","15,273","11,705"
8796,THOMAS MURRAY NETWORK MANAGEMENT LIMITED,63990,"5,239","5,739","4,888","5,799","7,934","8,530","9,568","10,039","10,390","11,012"
8797,WELEDA (U.K.) LIMITED,21200,"5,988","5,843","6,160","6,838","7,282","7,576","9,055","9,612","10,229","11,702"
8798,VEDDER PRICE LLP,69102,"3,388","3,578","5,150","7,536","10,157","7,089","10,836","11,243","9,234","11,702"
8799,APCO WORLDWIDE LIMITED,70229,"8,051","7,985","8,026","9,008","8,133","8,729","9,179","10,500","11,039","11,702"
8800,LEADERS SALES LIMITED,68310,,,260,"1,139","5,572","5,786","7,384","7,556","6,558","11,700"
8801,P.M.D. GROUP LIMITED,25610,"9,554","8,730","8,562","8,356","9,361","10,312","11,102","10,825","10,664","11,699"
8802,HEMMING GROUP LIMITED,58142,"13,095","14,791","11,225","13,848","11,462","15,080","13,139","16,454","9,234","4,904"
8803,"WILLIAM GRANT AND COMPANY LIMITED,",10110,"13,910","13,502","12,517","10,772","9,427","11,653","11,601","10,052","11,622","11,697"
8804,RIVERDALE PAPER PLC,96090,"8,655","6,632","7,242","7,185","7,222","8,871","9,029","8,782","7,338","8,196"
8805,SLACK & PARR LIMITED,28940,"13,871","12,771","13,862","9,202","8,249","8,648","10,420","10,175","10,495","7,571"
8806,DRAYTON MANOR HIGH SCHOOL ACADEMY TRUST,85310,"32,869","11,100","12,862","11,398","11,811","9,929","9,752","9,652","9,817","10,263"
8807,FOTHERGILL POLYCOM LIMITED,13300,"7,539","7,556","7,286","7,749","6,875","5,690","6,254","7,426","8,429","8,935"
8808,BF1SYSTEMS LIMITED,27320,"8,094","7,852","9,164","8,057","8,292","9,044","10,684","11,038","12,730","7,883"
8809,DDFH&B LIMITED,70100,"21,421","20,438","18,574","16,649","22,273","15,260","8,272","7,040","7,452","11,682"
8810,HEALTHCARE 21 (UK) LIMITED,46460,826,"4,226","10,250","10,498","16,077","14,510","15,008","12,897","14,852","11,681"
8811,PHILIPS ELECTRONICS IRELAND LIMITED,86900,"18,225","17,126","20,160","17,205","7,481","5,690","8,038","7,647","7,539","11,679"
8812,"ST GEORGE'S SCHOOL, HARPENDEN ACADEMY TRUST",85310,n.a.,"11,138","10,502","10,064","10,291","9,780","10,516","11,828","9,516","9,986"
8813,ULTRA BUILDING PRODUCTS LIMITED,25990,"5,721","5,712","6,314","6,688","6,764","7,618","8,922","9,339","8,666","10,742"
8814,TAM INTERNATIONAL NORTH SEA LIMITED,9100,"16,403","23,599","28,782","23,496","20,314","21,933","17,926","21,819","21,563","11,810"
8815,"WALLACE, MCDOWALL LIMITED",25990,"9,082","9,183","9,868","11,680","10,177","11,317","11,280","12,248","8,635","11,670"
8816,HOULDER LIMITED,71129,"15,893","29,276","33,933","23,111","16,324","23,712","22,359","13,048","9,728","11,670"
8817,HOULDER ENGINEERING GROUP LIMITED,82990,"16,578","29,276","33,933","23,828","16,339","23,242","22,359","13,048","9,728","11,670"
8818,NEWTON PREP LIMITED,85200,"7,222","8,112","9,354","10,360","10,571","11,017","11,210","11,497","10,920","11,670"
8819,BROOKFIELD PRIVATE CAPITAL (UK) LIMITED,64999,"2,743","4,161","3,985","5,162","6,146","5,188","9,168","11,435","11,028","11,669"
8820,JAKTO TRANSPORT LIMITED,49410,"11,207","15,743","12,263","14,113","15,570","13,738","16,877","14,607","10,647","11,669"
8821,BDM LOGISTICS AND MANAGEMENT LIMITED,96090,"9,322","7,576","7,468","8,050","9,222","10,769","8,405","9,622","11,661","11,668"
8822,KWIGO LIMITED,28990,"7,950","8,848","8,237","7,942","7,802","10,325","11,147","9,733","10,824","10,415"
8823,MERCER CONSULTING LIMITED,70229,934,"2,075","2,535","2,151","3,348","3,941","9,070","9,097","9,563","11,663"
8824,APPELLO SMART LIVING SOLUTIONS LIMITED,43999,"11,363","12,351","12,994","13,507","13,517","12,122","8,020","4,593","5,404","11,662"
8825,S. D. KELLS LIMITED,47710,"8,836","9,247","9,781","10,446","11,106","11,778","12,231","12,552","12,699","8,976"
8826,VAUXHALL HOLIDAY PARK LIMITED,55300,"6,703","6,401","6,579","7,177","7,499","9,266","9,611","10,091","6,087","11,661"
8827,WESTLAND NURSERIES (OFFENHAM) LIMITED,1110,"6,929","7,839","9,784","10,474","11,294","12,488","13,077","13,925","7,121","11,660"
8828,BRANDS DIRECT LIMITED,46342,"3,589","1,500","1,473","1,811","2,081","2,638","2,592","2,007","1,636","6,691"
8829,RETTIE & COMPANY LIMITED,68310,"5,176","4,852","5,741","6,985","6,522","7,131","7,554","8,107","8,294","9,478"
8830,NOTRE DAME SCHOOL COBHAM,85200,"8,301","8,434","8,273","8,257","8,244","7,634","8,365","9,287","9,637","10,597"
8831,TEXCEL TECHNOLOGY PLC,26110,"7,456","7,541","7,800","9,179","10,450","10,704","12,694","13,275","12,623","10,284"
8832,TEXCEL (2011) LIMITED,26110,"4,475","7,541","7,800","9,179","10,450","10,704","12,694","13,275","12,623","10,284"
8833,FREIGHT INVESTOR SERVICES LIMITED,64999,"9,988","8,371","8,699","6,468","7,822","12,050","11,163","12,884","9,609","11,654"
8834,SOCOTEC ASBESTOS LIMITED,71200,"4,415","4,990","6,077","6,731","7,440","8,113","9,951","11,806","9,993","11,654"
8835,THE DISPUTE SERVICE LIMITED,94990,"7,116","6,055","6,973","7,320","7,846","8,153","8,562","9,332","10,182","10,560"
8836,MULTREES INVESTOR SERVICES LIMITED,66110,"4,529","5,497","5,650","6,214","6,279","7,596","8,968","10,581","10,215","11,651"
8837,NORTHAMPTON SCHOOL FOR BOYS,85310,"9,598","9,514","13,035","10,145","9,792","9,898","10,724","10,456","11,085","10,962"
8838,BROCKS HAULAGE LIMITED,49410,"6,232","6,613","8,194","8,113","9,185","9,788","8,822","10,311","11,988","11,646"
8839,GHEEL AUTISM SERVICES COMPANY LIMITED BY GUARANTEE,86900,"5,764","6,307","6,139","5,893","8,000","9,379","10,126","10,227","11,641","11,645"
8840,LANGLEY ALLOYS LIMITED,46720,"14,194","11,908","11,785","11,332","7,501","9,279","12,107","13,233","16,078","11,644"
8841,ACE 4 KEBABS LIMITED,10130,"8,407","9,690","12,582","14,657","14,581","12,358","11,391","10,297","12,420","11,640"
8842,T.H.F.C. (FUNDING NO. 1) PLC,64999,"12,358","12,366","12,374","12,378","12,460","12,449","12,484","12,538","12,511","12,886"
8843,CARTWRIGHT BROS. (HAULAGE) LIMITED,49410,"10,984","10,880","11,670","11,383","11,430","11,500","11,657","11,370","11,848","10,270"
8844,TRANSPED LIMITED,52220,"9,438","7,837","9,521","9,573","10,784","9,282","10,037","11,276","10,928","11,637"
8845,THE CHILTERN HILLS ACADEMY,85310,"14,011","15,159","4,478","3,862","4,403","4,535","4,773","5,457","6,651","6,629"
8846,WEST CUMBERLAND ENGINEERING LIMITED,25990,"5,085","4,594","4,211","4,716","5,349","6,454","6,265","6,099","5,114","7,100"
8847,FIRST SCOTTISH SEARCHING SERVICES LIMITED,82990,"5,788","6,044","7,203","7,649","8,929","9,972","11,027","6,532","9,294","11,635"
8848,NEXANTECA LIMITED,70229,"8,976","9,234","10,014","9,591","9,764","11,815","13,399","13,091","10,526","11,634"
8849,KEYS EDUCATIONAL SERVICES LIMITED,87900,"5,667","5,544","6,182","6,610","7,606","8,107","5,826","5,369","6,512","10,548"
8850,THERMAL CERAMICS UK LIMITED,23490,"17,518","16,016","12,736","9,647","8,880","11,521","11,911","12,263","10,360","11,631"
8851,UBISENSE LIMITED,82990,"9,720","6,515","8,796","3,606","9,652","6,907","9,519","12,198","10,392","11,631"
8852,BRAMLEY HEALTH HOLDING COMPANY LIMITED,86900,"3,851","8,867","11,039","7,027","4,386","4,639","6,055","6,948","10,583","11,631"
8853,W POTTER & SONS (HOLDINGS) LIMITED,1470,"7,685","9,239","10,192","10,864","11,287","10,390","10,841","11,734","12,890","9,578"
8854,QUEEN ELIZABETH'S HOSPITAL,85310,"7,330","7,837","7,904","8,479","8,805","9,206","9,555","11,030","9,769","10,582"
8855,MALLATITE LIMITED,27400,"11,575","14,352","14,114","13,022","15,252","23,976","20,421","19,944","23,054","11,630"
8856,VERPLAS LIMITED,96090,"7,162","7,756","9,392","11,172","11,837","11,456","12,440","12,140","10,347","11,629"
8857,EUROPARTS MOTOR FACTORS LIMITED,45320,"13,243","12,356","9,903","9,528","9,923","9,009","10,793","10,033","9,402","11,628"
8858,G-A-Y GROUP LIMITED,56302,"5,807","6,355","6,489","6,389","10,051","12,351","12,521","13,017","11,839","1,811"
8859,JJ IS G-A-Y LIMITED,94990,n.a.,"11,228","11,843","11,895","12,670","12,351","12,521","13,017","11,839","1,811"
8860,FASCEL GROUP LIMITED,43220,"9,431","9,696","8,962","9,006","9,132","13,174","13,485","9,019","10,514","13,077"
8861,COSCO SHIPPING LINES (UK) LIMITED,50200,"7,644","6,445","6,959","7,867","7,687","9,635","9,259","9,304","10,036","11,639"
8862,QUADRANT GROUP LIMITED,70100,"8,242","12,325","11,105","14,109","13,014","16,323","18,184","21,904","20,105","6,364"
8863,CENTEK LIMITED,25990,"20,620","26,304","25,336","19,484","9,416","16,422","2,256","18,032","8,514","11,619"
8864,EDINBURGH INTERNATIONAL FESTIVAL SOCIETY,90020,"11,964","10,752","12,219","12,577","13,257","13,626","13,066","13,850","8,288","11,619"
8865,FIERA REAL ESTATE UK LIMITED,41100,,"3,825","7,517","6,659","6,196","6,710","7,849","4,549","5,194","11,615"
8866,AQUAID FRANCHISING LIMITED,46341,"8,087","7,917",n.a.,"11,326","9,767","10,855","11,200","12,161","11,804","9,241"
8867,ORION HEALTH LIMITED,62020,"5,909","8,795","8,660","12,791","17,945","16,445","12,892","11,398","11,516","11,614"
8868,MOBILI OFFICE LIMITED,31010,"9,896","9,145","9,754","11,528","11,666","12,457","12,210","12,717","9,916","11,612"
8869,LONDON LETTING & MANAGEMENT LIMITED,55100,"20,874","21,188","21,888","21,620","18,998","19,484","20,160","21,050","10,906","11,612"
8870,CLASS ONE TRAFFIC MANAGEMENT LTD.,74909,,"8,001","9,552","11,352","12,053","14,071","14,186","13,227","12,328","11,608"
8871,INPUT VIDEO LTD,59113,"13,150","11,755","12,605","14,559","13,616","20,477","13,503","13,670","8,886","11,607"
8872,XOGRAPH HEALTHCARE LIMITED,32500,"10,984","10,238","10,331","12,437","10,548","10,020","10,376","9,905","13,527","11,606"
8873,TRANE (IRELAND) LIMITED,77320,"3,327","4,273","5,006","4,702","5,131","7,521","8,024","11,334","16,870","11,605"
8874,GEORGE WILSON INDUSTRIES LIMITED,26511,"3,685","4,459","6,898","5,239","8,867","12,338","12,928","13,446","11,187","11,604"
8875,FITZPATRICK REFERRALS LIMITED,75000,"6,708","6,290","6,606","9,430","11,043","10,932","10,519","10,579","11,344","11,378"
8876,WORKING TITLE FILMS LIMITED,59111,"11,881","13,146","16,330","14,909","11,391","11,330","11,352","11,135","11,751","11,594"
8877,GEOACTIVE LIMITED,9100,"10,518","11,777","11,610","15,007","19,250","14,854","15,411","16,531","20,763","6,474"
8878,RIDER HUNT INTERNATIONAL LIMITED,9100,"9,798","9,592","10,027","6,898","4,776","4,673","5,883","9,330","14,113","11,590"
8879,WORLD WRESTLING ENTERTAINMENT (INTERNATIONAL) LIMITED,93290,"3,276","3,293","4,815","5,645","8,360","9,264","9,016","10,284","11,573","11,588"
8880,GTG TRAINING LIMITED,85590,"6,716","7,834","8,298","9,813","10,455","11,457","13,147","14,244","9,013","11,587"
8881,SYD BISHOP & SONS (DEMOLITION) LIMITED,43110,"13,165","14,145","16,302","16,635","20,503","21,562","18,079","19,381","12,476","11,584"
8882,FORTE SECURITIES LIMITED,82990,"3,365","5,666","8,857","8,786","9,188","6,943","4,837","6,871","5,585","7,106"
8883,GRANT INSTRUMENTS (CAMBRIDGE) LIMITED,26511,"8,182","8,444","8,744","4,963","8,487","8,943","9,896","9,157","9,057","11,584"
8884,MSD SHARED BUSINESS SERVICES EMEA LIMITED,82990,"16,556","21,793","22,661","22,057","27,203","29,289","15,513","12,235","11,850","11,582"
8885,HOCKERILL ANGLO-EUROPEAN COLLEGE LTD.,85310,"9,146","10,621","10,438","10,279","10,586","10,708","11,979","11,374","10,376","10,526"
8886,TOMPSETT HOLDINGS LIMITED,1130,"11,681","14,565","12,120","14,873","11,363","11,909","11,476","11,648","12,150","12,385"
8887,NATIONWIDE HYGIENE SUPPLIES LIMITED,46440,"15,341","17,834","20,378","20,120","20,912","22,814","19,689","15,043","14,464","11,581"
8888,DR J H BURGOYNE & PARTNERS LIMITED LIABILITY PARTNERSHIP,82990,"12,461","12,526","13,128","12,938","12,327","12,324","11,794","12,884","11,757","11,277"
8889,DARLEY LIMITED,17290,"12,434","12,127","12,107","12,699","14,045","13,869","13,176","12,885","12,911","13,166"
8890,DARLEY MANAGED HOLDINGS LIMITED,18121,"12,434","12,127","12,107","12,699","14,045","13,869","13,176","12,885","12,911","13,166"
8891,ARDEN WOOD SHAVINGS LIMITED,32990,"8,447","9,584","10,040","9,720","10,403","9,854","8,978","13,008","11,526","11,576"
8892,NEIL HUDGELL LIMITED,69102,,"8,178","12,409","12,191","13,179","11,510","10,729","11,053","9,853","11,197"
8893,ORIGIN NORTHERN IRELAND LIMITED,32990,"6,376","6,095","6,451","5,963","6,677","6,835","7,916","8,958","8,588","10,263"
8894,FORSYTH OF DENNY LIMITED,49410,"5,562","6,425","5,960","6,359","5,788","7,115","7,120","7,384","7,345","11,573"
8895,RECA-UK LTD,46900,"7,090","7,083","7,929","8,796","9,463","10,316","11,152","11,536","10,079","11,571"
8896,WESTBOURNE LEISURE LIMITED,55100,"8,950","10,563","11,928","14,429","17,643","18,212","18,756","20,405","13,113","11,571"
8897,G.S. BROWN CONSTRUCTION LIMITED,41202,"5,767","5,461","5,644","10,524","10,255","9,340","10,554","4,371","4,309","9,165"
8898,PENTWATER CAPITAL MANAGEMENT EUROPE LLP,,5,3,"3,172","2,325","7,281","15,166","16,756","9,700","10,579","11,595"
8899,ST BARTHOLOMEW'S SCHOOL,85310,"49,360","9,253","9,136","8,985","9,195","9,184","9,210","9,454","10,281","11,076"
8900,FORWARD GLASS LIMITED,23120,"7,247","7,894","8,464","8,094","7,705","7,756","8,457","8,566","8,488","11,567"
8901,NIKWAX LIMITED,32990,"8,967","9,983","9,850","9,149","10,284","11,714","11,599","15,295","14,960","11,244"
8902,ROAD HAULAGE ASSOCIATION LIMITED,94120,"7,136","8,124","8,779","9,280","9,978","10,296","10,814","11,208","10,205","11,566"
8903,VERMEG COMPLIANCE LIMITED,62090,"4,059","5,239","6,774","7,418","7,624","8,723","8,497","12,553","11,200","11,564"
8904,AVIENT COLORANTS UK LTD,46750,"7,900","8,104","8,064","9,015","31,185","35,697","34,554","32,170","13,116","11,563"
8905,TYRE-LINE ORIGINAL EQUIPMENT LIMITED,29320,"11,802","12,150","13,034","12,477","11,055","11,071","11,467","10,962","8,038","11,562"
8906,DAVID ANDREWS (CONSTRUCTION) LIMITED,43310,"8,687","12,180","11,140","11,093","11,176","15,364","14,480","14,894","8,985","11,562"
8907,WHITE LOGISTICS & STORAGE LIMITED,52103,"6,254","6,394","7,238","8,048","9,293","10,027","7,614","11,224","8,668","11,561"
8908,ROYAL GRAMMAR SCHOOL HIGH WYCOMBE,85310,"10,608","9,053","8,697","8,463","8,833","8,804","8,778","8,964","9,362","9,407"
8909,SARTRA INTERNATIONAL LIMITED,46900,"19,947","19,336","19,865","16,161","13,437","11,564","10,570","10,990","11,148","9,877"
8910,BIRKENHEAD SCHOOL,85200,"7,246","7,386","7,535","7,777","8,262","8,615","8,583","9,290","9,417","10,391"
8911,MILL HILL COUNTY HIGH SCHOOL,85310,"32,840","11,782","12,239","11,246","11,213","10,788","10,512","11,115","10,347","11,276"
8912,ALITEX LIMITED,32990,"6,382","6,218","7,071","7,096","8,547","8,350","7,112","9,462","9,122","9,668"
8913,SCB & ASSOCIATES LIMITED,66120,612,865,"2,133","1,509","2,694","2,353","4,828","4,550","3,124","11,550"
8914,GREYSTONE FINANCIAL SERVICES (HOLDINGS) LIMITED,64205,"6,529","7,271","7,048","7,300","7,714","10,367","11,309","11,297","11,405","12,829"
8915,"GILMOUR & AITKEN, LIMITED",46730,"8,840","7,712","8,022","8,272","7,848","7,919","8,306","9,241","8,809","10,162"
8916,CECIL & LARTER LIMITED,45111,"12,417","12,504","16,205","17,169","21,400","24,011","24,686","24,063","13,623","11,546"
8917,REDBORNE UPPER SCHOOL AND COMMUNITY COLLEGE,85310,"23,554","9,456","11,780","9,559","9,047","10,355","9,232","9,795","10,027","10,372"
8918,DYNIC (UK) LTD,18129,"8,832","8,990","9,353","8,609","9,849","11,267","10,844","10,761","9,980","11,540"
8919,HERONBRIDGE INVESTMENT MANAGEMENT LLP,66190,"2,635","4,183","8,876","11,174","12,021","12,842","14,280","14,156","13,866","10,862"
8920,THOROGOOD ASSOCIATES LIMITED,62020,"8,418","10,035","12,223","12,238","13,660","12,253","12,565","10,095","9,835","11,533"
8921,SAINT-GOBAIN PERFORMANCE PLASTICS RENCOL LIMITED,70100,"14,339","14,252","18,514","16,867","18,485","18,039","14,915","13,214","11,211","11,531"
8922,S & B INDUSTRIAL INVESTMENTS LIMITED,38210,"7,099","6,779","7,818","9,092","8,059","8,418","8,778","9,014","9,518","9,346"
8923,SHEFFIELD THEATRES TRUST,90030,"9,401","10,863","11,688","13,334","12,949","13,774","15,158","14,102","10,586","8,098"
8924,ARAMCO OVERSEAS COMPANY UK LIMITED,82990,"23,342","16,346","26,550","24,518","17,184","20,789","30,401","42,583","26,452","11,526"
8925,KAY PREMIUM MARKING FILMS LIMITED,22290,"19,380","19,414","16,779","14,747","17,815","13,024","11,393","11,638","11,245","11,526"
8926,MVV ENVIRONMENT BALDOVIE LIMITED,96090,n.a.,"3,659","9,629","9,805",n.a.,"9,995",52,"1,785","3,411","3,913"
8927,O. SEAMAN & SON LIMITED,41100,"9,729","10,547","9,201","10,727","12,510","9,872","15,508","12,368","13,527","9,109"
8928,ALLSPARES (AUTO) LIMITED,46140,"6,121","7,056","8,961","9,650","9,809","10,539","10,834","11,072","10,320","11,522"
8929,INTERCHANGE AND CONSORT HOTELS LIMITED,55100,"16,500","17,293","18,657","19,201","14,271","19,259","19,279","18,580","8,484","11,518"
