Number,Company name,Primary UK SIC (2007) code,"Turnover
th GBP 2012","Turnover
th GBP 2013","Turnover
th GBP 2014","Turnover
th GBP 2015","Turnover
th GBP 2016","Turnover
th GBP 2017","Turnover
th GBP 2018","Turnover
th GBP 2019","Turnover
th GBP 2020","Turnover
th GBP 2021"
2583,IAN GUEST HOLDINGS LIMITED,68209,"89,747","89,623","92,160","101,751","111,692","118,019","126,425","133,258","106,518","139,792"
2584,THE HARBRO GROUP LTD.,46110,"85,376","104,738","102,154","101,345","100,366","108,924","119,074","118,568","115,193","125,456"
2585,EVERBUILD BUILDING PRODUCTS LIMITED,20590,"59,636","59,337","87,067","93,651","101,884","110,654","118,258","115,418","119,768","138,673"
2586,ELEMIS LIMITED,20420,"51,359","55,052","57,608","62,650","67,940","76,976","88,884",n.a.,"123,006","105,381"
2587,VUE ENTERTAINMENT LIMITED,59140,"257,952","258,111","244,899","283,094","282,647","284,768","312,356","318,160","115,425","138,447"
2588,UNIPRES (UK) LIMITED,25990,"182,979","171,850","181,926","183,830","235,499","251,233","251,279","205,522","116,597","138,396"
2589,HOYER GAS & PETROLEUM LOGISTICS LIMITED,49410,"85,530","96,142","94,429","96,702","119,013","132,046","132,879","141,250","118,504","138,262"
2590,MINTEL GROUP LTD,73200,"64,400","69,628","74,940","82,974","95,858","115,226","120,053","128,340","131,886","138,214"
2591,M I INVESTMENT HOLDING LIMITED,73200,"64,400","69,628","74,940","82,974","95,858","115,227","120,053","128,340","131,982","138,196"
2592,INTERNATIONAL PAINT LIMITED,20301,"198,100","208,900","211,100","215,200","187,000","202,300","188,500","177,000","134,100","138,100"
2593,STV GROUP PLC,60200,"102,700","112,100","120,400","116,500","120,400","117,000","125,900","123,800","107,100","144,500"
2594,COHORT PLC,62020,"75,408","70,866","71,555","99,938","112,577","112,651","111,798","121,182","131,059","143,308"
2595,PONTRILAS GROUP LIMITED,46130,"35,126","37,193","50,125","55,042","54,084","64,283","74,575","86,250","79,640","113,860"
2596,GENTING CASINOS UK LIMITED,92000,"275,400","316,800","312,700","214,700","280,600","287,100","267,300","264,400","90,600","137,700"
2597,VERALLIA UK LIMITED,23130,"102,083","103,169","100,732","94,319","89,294","95,927","107,531","125,382","121,984","137,646"
2598,JOCKEY CLUB RACECOURSES LIMITED,93110,"139,500","152,200","160,200","171,400","179,200","188,600","200,800","202,700","111,500","137,600"
2599,COMMUNISIS UK LIMITED,18129,"211,478","220,672","269,192","271,723","253,232","255,727","236,911","196,402","163,357","137,546"
2600,BUZZ GROUP LIMITED,92000,"296,791","280,961","280,062","284,674",n.a.,"360,710","267,804","256,889","272,518","120,275"
2601,EURO PACKAGING UK LIMITED,46900,"83,495","82,925","84,219","100,586","88,608","84,362","87,923","84,488","138,259","137,442"
2602,LSP HOLDING (UK) LTD,70100,"131,736","131,764","142,788","132,041","147,041","173,753","174,590","190,399","156,760","137,437"
2603,SEVERFIELD (NI) LIMITED,25110,n.a.,"59,604","50,742","52,719","69,662","77,540","89,849","100,712","139,263","181,990"
2604,NYCOMM HOLDINGS LIMITED,61900,"72,922","82,176","85,642","90,728","95,630","121,011","130,393","131,256","138,353","137,067"
2605,LONDINIUM A & C LLP,46370,"93,096","98,194","92,354","91,636","103,351","125,212","133,229","126,742","128,420","137,016"
2606,DAVID WOOD BAKING LIMITED,10130,"15,147","16,058","59,696","46,795","79,463","90,171","98,007","113,307","123,430","136,961"
2607,DAVID WOOD BAKING UK LIMITED,10710,,"48,048","59,696","46,795","79,463","90,171","98,007","113,307","123,430","136,961"
2608,C.F.BOOTH LIMITED,38210,"273,282","262,739","197,430","156,016","108,435","119,859","139,841","138,596","122,635","106,705"
2609,ODEON CINEMAS LIMITED,59140,"180,444","175,328","171,519","218,034","220,136","235,701","230,543","246,425","65,991","136,799"
2610,UDARAS EITLIOCHTA NA HEIREANN THE IRISH AVIATION AUTHORITY,93290,"146,330","145,366","138,053","134,740","164,448","171,702","179,407","168,857","142,194","136,796"
2611,BUILDING DESIGN PARTNERSHIP LIMITED,71111,"67,622","89,926","65,157","83,059","82,539","40,543","87,683","106,809","131,313","124,147"
2612,BDP HOLDINGS LIMITED,71111,"67,622","89,926","65,157","83,059","82,539","40,543","87,683","106,809","131,313","124,147"
2613,BNP PARIBAS LEASING SOLUTIONS LIMITED,64910,"69,337","93,684","162,126","163,803","197,973","193,012","112,437","125,109","128,694","131,432"
2614,THE REFLEX GROUP LIMITED,18121,"39,344","45,057","51,996","58,343","67,321","75,442","86,112","105,269","114,171","123,292"
2615,W. WING YIP & BROTHERS TRADING GROUP LIMITED,47110,"99,108","96,873","104,342","103,627","101,027","109,796","118,822","119,097","111,838","136,232"
2616,HOME RETAIL GROUP CARD SERVICES LIMITED,64921,"73,755","105,275","111,405","121,173","125,344","127,673","127,117","130,125","135,991","133,312"
2617,BORGWARNER LIMITED,29320,"93,563","112,345","114,049","84,160","78,061","108,485","126,185","139,850","108,936","135,819"
2618,BIORELIANCE LTD.,74909,"34,777","35,179","36,699","43,788","56,027","66,030","68,382","87,701","104,766","135,813"
2619,EMERSON PROCESS MANAGEMENT LIMITED,32990,"170,905","207,268","198,553","188,199","185,257","184,874","209,621","202,322","154,816","135,812"
2620,FISHER CLINICAL SERVICES UK LIMITED,82920,"65,615","87,978","103,361","138,731","150,509","127,130","153,151","140,063","135,690","135,769"
2621,VINK UK LIMITED,46730,"100,919","100,683","111,269","114,898","114,392","122,658","137,110","135,492","137,646","135,705"
2622,NLC GROUP OF COMPANIES LIMITED,46439,"119,829","114,247","122,140","120,752","128,090","135,368","114,799","119,057","122,539","135,688"
2623,ORANGE BUSINESS HOLDINGS UK LIMITED,82990,"130,367","117,430","121,384","127,382","120,117","117,783","119,198","129,380","142,812","135,434"
2624,AWAZE VACATION RENTALS LTD,55900,"75,241","73,587","80,295","82,849","87,328","90,916","93,302","104,473","74,212","135,305"
2625,UNIVERSITY OF SUFFOLK LTD,85421,"38,782","37,987","37,459","35,805","37,384","38,452","40,225","56,141","71,054","97,451"
2626,CBES LIMITED,43210,"70,921","82,069","101,778","97,180","106,661","100,896","113,295","127,955","126,420","135,161"
2627,KEENWORK LIMITED,68209,"92,496","96,846","93,538","107,162","118,961","141,825","120,921",n.a.,"119,606","101,683"
2628,SAINT-GOBAIN GLASS (UNITED KINGDOM) LIMITED,23120,"113,231","113,077","128,842","174,415","188,877","190,698","171,365","127,488","106,852","134,698"
2629,GRUPO BIMBO UK LIMITED,10710,"84,425","86,393","76,969","76,592","75,671","76,025","90,148","88,712","99,650","109,670"
2630,BILFINGER SALAMIS UK LIMITED,39000,"156,046","176,739","180,092","181,554","139,035","143,370","181,950","183,824","120,758","134,645"
2631,BRITISH MEDICAL ASSOCIATION,74909,"120,935","125,870","130,300","130,051","133,811","135,111","138,776","139,165","134,027","134,619"
2632,SHELL TUNISIA UPSTREAM LIMITED,6100,"378,397","335,620","282,892","174,880","118,224","135,862","157,778","175,828","120,070","134,526"
2633,HERMAN MILLER LIMITED,25990,"90,006","80,251","88,645","105,866","105,825","130,193","144,773","148,738","131,191","139,295"
2634,BIFFA MUNICIPAL LIMITED,38110,"72,087","78,167","80,116","83,326","101,741","111,763","119,640","118,889","132,858","131,086"
2635,LANTMANNEN UNIBAKE UK LIMITED,10710,"130,174","136,302","135,396","135,116","135,965","139,771","151,222","158,081","115,775","133,923"
2636,NORWICH CITY FOOTBALL CLUB PLC,93120,"74,302","74,733","94,345","52,165","97,816","75,326","61,667","33,703","119,352","57,179"
2637,BLACKROCK HOSPITAL UNLIMITED COMPANY,8610,"77,992","78,093","80,435","81,873","101,913","108,465","111,067","116,830","119,196","133,619"
2638,WHITE STUFF GROUP LIMITED,96090,"89,324","99,538","115,685","131,446","144,592","153,602","144,117","147,838","134,693","94,244"
2639,BALCAS TIMBER LIMITED,16100,"70,888","69,773","76,826","71,791","76,290","84,738","97,990","108,671","109,994","133,536"
2640,CVH SPIRITS LIMITED,11010,"59,884","59,161","31,074","73,175","69,695","75,430","98,493","114,698","107,194","115,378"
2641,PREMIUM CREDIT LIMITED,64921,"103,550","110,719","118,376","126,231","138,823","119,133","127,864","114,441","113,109","133,418"
2642,MIZZEN MEZZCO LIMITED,64209,n.a.,"128,491","118,376","131,264","140,295","119,133","127,864","132,205","130,011","133,418"
2643,ACTAVO GROUP LIMITED,70100,n.a.,"136,127","220,595","295,088","367,185","401,075","262,942","225,241","187,750","133,408"
2644,CANOPIUS SERVICES LIMITED,96090,"73,945","100,230","106,740","122,911","136,953","87,266","92,722","108,444","141,814","133,016"
2645,LIVEWELL SOUTHWEST CIC,86101,"45,594","92,240","92,853","93,145","111,618","116,129","118,416","122,309","125,953","138,119"
2646,WITHERS LLP,69102,"80,525","80,453","84,691","88,132","93,930","105,019","104,954","115,361","126,701","129,912"
2647,ASPIRE DEFENCE SERVICES LIMITED,68320,"87,959","92,922","96,954","93,785","93,812","92,621","109,814","112,699","124,957","132,944"
2648,UNITED PARCEL SERVICE OF IRELAND LIMITED,5320,"40,451","40,054","40,009","42,669","49,546","52,009","50,922","48,077","146,517","132,814"
2649,SWISS RE SERVICES LIMITED,82990,"224,453","220,681","221,677","227,531","146,872","124,586","142,152","142,496","127,717","132,807"
2650,T.S.S. (TOTAL SECURITY SERVICES) LIMITED,80100,"55,501","63,474","69,971","71,108","77,617","90,051","97,195","97,973","126,727","132,667"
2651,CACI LIMITED,63110,"69,239","79,088","81,660","86,209","93,871","99,448","110,713","111,723","119,933","119,531"
2652,ING SERVICES LIMITED,78300,"103,094","94,851","95,216","99,120","104,831","117,147","130,412","135,111","128,939","132,559"
2653,TRADEBE ENVIRONMENTAL SERVICES LIMITED,64209,"73,421","81,675","97,963","93,066","92,750","102,024","126,251","129,309","116,289","132,468"
2654,BIBBY FINANCIAL SERVICES LIMITED,70100,"161,430","161,038","159,155","157,970","145,100","168,023","176,832","177,584","135,529","132,435"
2655,KINGDOM SERVICES GROUP LIMITED,80100,"26,045","27,687","48,993","67,086","85,954","97,038","103,649","93,168","86,550","87,449"
2656,A-PLAN HOLDINGS,66220,"54,119","55,702","61,477","67,413","75,035","84,318","93,357","101,669","108,274","77,232"
2657,JONES BROS RUTHIN CO LIMITED,77120,"47,002","74,566","75,065","67,269","88,988","80,101","77,314","82,473","79,621","141,062"
2658,MECCA BINGO LIMITED,92000,"329,085","216,949","213,869","208,321","209,543","203,340","199,432","194,258","132,809","54,540"
2659,ROEHAMPTON UNIVERSITY,85421,"72,223","76,437","82,761","89,556","105,491","117,783","134,636","139,876","142,510","134,335"
2660,CLERMONT HOTEL GROUP LIMITED,70100,"225,708","238,293","242,869","239,144","240,374","250,278","234,593","244,963","183,165","13,812"
2661,CLERMONT HOTEL HOLDINGS LIMITED,70229,"225,708","238,293","242,869","239,144","240,374","250,278","234,593","244,963","183,165","13,812"
2662,ROYAL OPERA HOUSE COVENT GARDEN FOUNDATION,90030,"109,793","111,933","125,661","141,639","139,382","141,026","138,172","132,701","117,849","83,213"
2663,RAMBOLL UK LIMITED,71122,"60,423","63,707","75,080","75,647","75,362","80,269","98,312","122,236","113,916","132,045"
2664,DCM (OPTICAL HOLDINGS) LIMITED,82990,"169,396","143,198","133,986","100,435","94,548","91,574","97,520","104,494","89,488",n.a.
2665,SPIRAX-SARCO LIMITED,28930,"117,054","123,257","120,956","115,476","122,820","128,175","133,925","135,746","118,086","131,988"
2666,SIEMENS INDUSTRY SOFTWARE LIMITED,62020,"57,487","56,677","55,618","62,747","66,849","71,535","88,967","116,991","111,887","131,893"
2667,BLUJAY SOLUTIONS GROUP HOLDINGS LIMITED,62012,n.a.,"40,449","59,235","71,163","64,901","100,748","109,510","123,875","134,566","131,823"
2668,BLUJAY TOPCO LIMITED,62012,n.a.,"40,449","59,235","71,163","64,901","100,748","109,510","123,875","134,566","131,823"
2669,TATA CONSUMER PRODUCTS GB LIMITED,46390,"181,889","171,346","161,153","146,592","137,775","144,710","140,094","134,689","135,135","139,832"
2670,ISHIDA EUROPE LTD.,28930,"94,570","110,361","120,116","99,500","101,615","115,985","134,072","153,059","136,221","138,118"
2671,PREMEX SERVICES LIMITED,86900,"62,850","71,782","89,770","102,696","113,325","120,833","123,041","121,999","91,151","131,608"
2672,DIALIGHT PLC,26110,"115,130","131,200","159,800","161,400","182,200","181,000","169,600","151,000","119,000","131,600"
2673,NATIONAL NUCLEAR LABORATORY LIMITED,71122,"83,996","86,879","85,422","99,568","101,341","101,784","102,784","97,739","104,019","127,944"
2674,NNL HOLDINGS LIMITED,74909,"83,996","86,879","85,422","99,568","101,341","101,784","102,784","97,739","104,019","127,944"
2675,TURNER BIANCA PLC,46410,"86,308","87,753","92,358","91,397","88,567","104,766","114,105","102,396","100,843","113,022"
2676,HAMMERSON PLC,41100,"258,800","321,200","206,500","236,000","251,300","248,900","292,400","190,300","182,900","134,800"
2677,EV DOWNTON LIMITED,49410,"89,112","90,505","104,820","113,537","111,625","116,838","127,319","56,434","105,417","131,302"
2678,MILLS & REEVE LLP,69102,"69,434","71,002","79,854","81,323","87,679","93,319","106,105","110,984","113,780","124,295"
2679,MEHTA HOLDINGS LIMITED,82990,"47,079","46,964","67,031","118,544","102,278","113,049","116,850","115,846","113,808","131,118"
2680,FRESENIUS MEDICAL CARE (HOLDINGS) LIMITED,86900,"110,117","112,464","115,420","119,461","122,805","126,034","125,676","132,433","138,492","131,109"
2681,SALISBURY POULTRY (MIDLANDS) LIMITED,10120,"47,079","46,964","67,031","118,544","102,278","113,049","116,850","115,846","113,808","131,083"
2682,CIGNA EUROPEAN SERVICES (UK) LIMITED,66290,"52,752","57,099","61,198","80,505","99,512","114,421","127,786","146,004","170,309","130,994"
2683,BAILEY CARAVANS LIMITED,29203,"92,496","96,846","92,863","104,749","110,336","132,906","112,532",n.a.,"112,042","97,247"
2684,COVEA INSURANCE SERVICES LIMITED,65110,"101,006","138,642","120,966","32,874","94,149","99,590","107,969","117,054","141,225","130,926"
2685,PCT HEALTHCARE LIMITED,47730,"50,530","51,346","55,203","63,850","75,130","88,763","94,663","119,904","125,499","130,862"
2686,ALFRED H. KNIGHT HOLDINGS LIMITED,74909,"62,329","63,848","77,529","85,168","94,873","102,273","113,518","128,369","122,354","130,843"
2687,MIDSHIRES CARE LIMITED,88100,"24,159","27,634","33,840","40,682","52,061","66,508","84,118","131,168","124,569","130,806"
2688,ITS TESTING SERVICES (UK) LIMITED,71200,"108,963","109,582","111,020","115,194","117,996","129,244","134,526","142,579","127,911","130,673"
2689,WELBILT UK LIMITED,28930,"43,861","73,410","71,966","69,213","77,060","84,900","96,068","101,772","68,034","130,534"
2690,PRO-FORCE LIMITED,78200,"8,128","9,580","13,327","16,647","21,675","28,196","32,551","65,663","103,876","130,532"
2691,DECCO LIMITED,46730,"89,951","90,887","102,082","109,677","97,866","98,061","96,818","98,141","122,918","130,437"
2692,JSSH LIMITED,68209,n.a.,"42,848","114,566","121,992","132,436","151,105","158,400","166,362","123,593","130,363"
2693,UNITED CHURCH SCHOOLS TRUST,85310,"84,932","88,560","91,994","97,741","105,284","105,338","111,400","116,371","114,470","121,961"
2694,MULTIMATIC LTD.,29320,"26,433","61,571","57,791","68,987","84,789","106,768","118,471","111,799","122,982","130,324"
2695,WHITE STUFF LIMITED,46420,"89,324","99,538","115,685","131,446","144,140","151,386","139,611","142,131","129,279","91,600"
2696,FORD & SLATER LIMITED,45190,"148,228","157,341","155,611","172,031","202,979","161,378","146,509","191,591","147,484","130,017"
2697,FUJIFILM UK LIMITED,46439,"244,806","203,530","189,821","160,326","143,029","131,410","144,504","144,169","135,554","119,970"
2698,CPL AROMAS (HOLDINGS) LIMITED,20420,"59,986","62,263","68,420","68,750","71,640","85,046","91,471","105,333","120,269","111,299"
2699,PIZZA HUT (U.K.) LIMITED,56101,"268,692","230,106","225,464","225,286","232,719","225,210","213,983","210,990","129,402","129,617"
2700,SULZER PUMPS (UK) LIMITED,28131,"178,927","174,492","143,893","162,530","140,204","120,788","111,047","177,391","151,244","129,277"
2701,PROTEC FIRE AND SECURITY GROUP LIMITED,46439,"77,943","81,672","93,830","92,190","97,666","108,335","118,154","121,862","111,961","129,224"
2702,T. H. WHITE LIMITED,33170,"100,880","110,220","131,820","131,213","108,697","108,737","109,366","114,390","100,296","129,119"
2703,BANK OF CHINA (UK) LIMITED,64191,"69,049","74,215","77,428","98,598","96,587","101,084","122,789","126,885","127,928","129,017"
2704,WPP BRANDS (UK) LIMITED,73110,"208,099","169,987","170,042","171,269","175,044","172,619","183,157","185,405","106,568","128,854"
2705,ATLAS FM LIMITED,41100,"20,867","24,160","30,211","32,039","37,188","53,185","97,718","113,706","109,998","128,576"
2706,CARCLO PLC,22290,"93,267","86,514","97,267","107,503","118,974","138,282","146,214","144,851","110,506","107,564"
2707,NATIONAL MAGAZINE COMPANY LIMITED(THE),58142,"335,550","312,116","296,290","282,003","262,613","212,435","146,037","140,639","115,858","128,575"
2708,ECHO SOURCING LTD,14132,"44,722","63,386","64,242","74,313","83,221","89,922","86,571","114,754","95,730","128,305"
2709,CAPITA PENSION SOLUTIONS LIMITED,66290,"120,043","94,400","81,976","89,606","90,178","87,109","95,300","92,300","87,400","128,200"
2710,IKO PLC,32990,"69,025","70,084","80,971","74,701","79,617","82,436","93,709","103,739","103,229","128,174"
2711,SEAFRESH GROUP (HOLDINGS) LIMITED,10200,"63,193","83,185","121,802","121,982","125,535","136,242","151,463","109,328","119,101","128,080"
2712,"KELLOGG COMPANY OF GREAT BRITAIN,LIMITED",10890,"121,042","139,065",n.a.,"150,156","128,604","130,309","138,963","132,687",n.a.,"125,524"
2713,KOBER LIMITED,10130,"132,122","139,556",n.a.,"140,909","25,989","24,861","121,700","120,414","134,422",n.a.
2714,THOMAS HARDIE COMMERCIALS LIMITED,45190,"65,592","78,402","80,275","84,090","94,020","121,658","120,820","120,647","107,999","127,915"
